video_id,label,frames,label_id,shape,format
70632,Stop Sign,37,14,"(100, 176)",JPEG
70644,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70647,Doing other things,37,0,"(100, 176)",JPEG
70656,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70662,Doing other things,37,0,"(100, 176)",JPEG
70671,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70676,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70677,Doing other things,37,0,"(100, 176)",JPEG
70678,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70690,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70693,Stop Sign,37,14,"(100, 176)",JPEG
70695,Stop Sign,37,14,"(100, 176)",JPEG
70702,Doing other things,37,0,"(100, 176)",JPEG
70713,Stop Sign,37,14,"(100, 176)",JPEG
70738,Stop Sign,37,14,"(100, 176)",JPEG
70743,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70749,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70753,Doing other things,37,0,"(100, 176)",JPEG
70755,Doing other things,37,0,"(100, 176)",JPEG
70757,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70770,Doing other things,37,0,"(100, 176)",JPEG
70771,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70789,Doing other things,37,0,"(100, 176)",JPEG
70791,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70798,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70835,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
70854,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70874,Doing other things,37,0,"(100, 176)",JPEG
70875,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70892,Doing other things,37,0,"(100, 176)",JPEG
70894,Doing other things,37,0,"(100, 176)",JPEG
70903,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70906,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70908,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70926,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70927,Doing other things,37,0,"(100, 176)",JPEG
70940,Stop Sign,37,14,"(100, 176)",JPEG
70941,Doing other things,37,0,"(100, 176)",JPEG
70952,Doing other things,37,0,"(100, 132)",JPEG
70954,Doing other things,37,0,"(100, 176)",JPEG
70960,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70969,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
70991,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71012,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71022,Doing other things,37,0,"(100, 132)",JPEG
71041,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71069,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71072,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
71075,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71079,Stop Sign,37,14,"(100, 176)",JPEG
71100,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71108,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71122,Doing other things,37,0,"(100, 176)",JPEG
71123,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71129,Stop Sign,37,14,"(100, 132)",JPEG
71133,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71142,Doing other things,37,0,"(100, 176)",JPEG
71148,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71157,Stop Sign,37,14,"(100, 132)",JPEG
71172,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71185,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71193,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71200,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71213,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71226,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71228,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71245,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71270,Doing other things,37,0,"(100, 176)",JPEG
71275,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71277,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71305,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71326,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71337,Doing other things,37,0,"(100, 176)",JPEG
71349,Stop Sign,37,14,"(100, 176)",JPEG
71375,Doing other things,37,0,"(100, 132)",JPEG
71391,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71402,Stop Sign,37,14,"(100, 132)",JPEG
71419,Doing other things,37,0,"(100, 132)",JPEG
71436,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71444,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71449,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71458,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
71462,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71464,Doing other things,37,0,"(100, 176)",JPEG
71486,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71493,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71494,Stop Sign,37,14,"(100, 176)",JPEG
71498,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71522,Doing other things,37,0,"(100, 176)",JPEG
71561,Stop Sign,37,14,"(100, 176)",JPEG
71562,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71572,Doing other things,37,0,"(100, 176)",JPEG
71581,Doing other things,37,0,"(100, 176)",JPEG
71612,Doing other things,37,0,"(100, 176)",JPEG
71628,Doing other things,37,0,"(100, 132)",JPEG
71632,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71640,Doing other things,37,0,"(100, 176)",JPEG
71648,Doing other things,37,0,"(100, 176)",JPEG
71653,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71658,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
71678,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71681,Doing other things,37,0,"(100, 176)",JPEG
71694,Doing other things,37,0,"(100, 176)",JPEG
71703,Doing other things,37,0,"(100, 176)",JPEG
71712,Doing other things,37,0,"(100, 132)",JPEG
71717,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
71721,Doing other things,37,0,"(100, 132)",JPEG
71741,Doing other things,37,0,"(100, 176)",JPEG
71742,Stop Sign,37,14,"(100, 176)",JPEG
71764,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
71766,Stop Sign,37,14,"(100, 176)",JPEG
71774,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71778,Doing other things,37,0,"(100, 132)",JPEG
71806,Stop Sign,37,14,"(100, 100)",JPEG
71807,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71845,Doing other things,37,0,"(100, 176)",JPEG
71868,Doing other things,37,0,"(100, 176)",JPEG
71874,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71881,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71899,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71906,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71930,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71939,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71957,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71960,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71972,Doing other things,37,0,"(100, 176)",JPEG
71988,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71993,Doing other things,37,0,"(100, 176)",JPEG
72002,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72014,Doing other things,37,0,"(100, 132)",JPEG
72021,Doing other things,37,0,"(100, 176)",JPEG
72024,Doing other things,37,0,"(100, 176)",JPEG
72029,Doing other things,37,0,"(100, 176)",JPEG
72037,Doing other things,37,0,"(100, 176)",JPEG
72067,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72071,Doing other things,37,0,"(100, 176)",JPEG
72074,Stop Sign,37,14,"(100, 176)",JPEG
72077,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72129,Doing other things,37,0,"(100, 132)",JPEG
72132,Stop Sign,37,14,"(100, 132)",JPEG
72133,Doing other things,37,0,"(100, 176)",JPEG
72142,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
72143,Stop Sign,37,14,"(100, 176)",JPEG
72149,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72166,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72175,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72190,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72192,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72218,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72229,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72239,Doing other things,37,0,"(100, 176)",JPEG
72276,Stop Sign,37,14,"(100, 176)",JPEG
72278,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72294,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72295,Sliding Two Fingers Up,37,13,"(100, 100)",JPEG
72302,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72304,Stop Sign,37,14,"(100, 176)",JPEG
72321,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
72333,Doing other things,37,0,"(100, 132)",JPEG
72345,Stop Sign,37,14,"(100, 176)",JPEG
72355,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72357,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
72370,Doing other things,37,0,"(100, 176)",JPEG
72381,Doing other things,37,0,"(100, 176)",JPEG
72383,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72391,Doing other things,37,0,"(100, 176)",JPEG
72401,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72408,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
72412,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72435,Stop Sign,37,14,"(100, 176)",JPEG
72456,Doing other things,37,0,"(100, 176)",JPEG
72467,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72494,Doing other things,37,0,"(100, 176)",JPEG
72505,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72511,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72538,Doing other things,37,0,"(100, 132)",JPEG
72568,Doing other things,37,0,"(100, 176)",JPEG
72570,Stop Sign,37,14,"(100, 176)",JPEG
72571,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72576,Sliding Two Fingers Left,37,11,"(100, 100)",JPEG
72593,Stop Sign,37,14,"(100, 176)",JPEG
72611,Stop Sign,37,14,"(100, 176)",JPEG
72620,Doing other things,37,0,"(100, 176)",JPEG
72622,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72656,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72658,Doing other things,37,0,"(100, 176)",JPEG
72674,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72677,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72691,Doing other things,37,0,"(100, 100)",JPEG
72692,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72706,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72720,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72750,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72754,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72772,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72786,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72798,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72826,Doing other things,37,0,"(100, 176)",JPEG
72831,Doing other things,37,0,"(100, 132)",JPEG
72832,Doing other things,37,0,"(100, 176)",JPEG
72853,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72871,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72885,Doing other things,37,0,"(100, 176)",JPEG
72907,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72914,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
72924,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72940,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72962,Doing other things,37,0,"(100, 176)",JPEG
72967,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72989,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73017,Doing other things,37,0,"(100, 176)",JPEG
73026,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73062,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73070,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73072,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
73077,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73078,Doing other things,37,0,"(100, 132)",JPEG
73115,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
73116,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73126,Doing other things,37,0,"(100, 176)",JPEG
73141,Doing other things,37,0,"(100, 176)",JPEG
73144,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73145,Doing other things,37,0,"(100, 176)",JPEG
73151,Stop Sign,37,14,"(100, 132)",JPEG
73158,Sliding Two Fingers Up,37,13,"(100, 142)",JPEG
73159,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73176,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73185,Doing other things,37,0,"(100, 176)",JPEG
73191,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
73203,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73205,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73206,Doing other things,37,0,"(100, 176)",JPEG
73236,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73247,Doing other things,37,0,"(100, 132)",JPEG
73275,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73285,Stop Sign,37,14,"(100, 176)",JPEG
73299,Doing other things,37,0,"(100, 176)",JPEG
73303,Stop Sign,37,14,"(100, 176)",JPEG
73307,Doing other things,37,0,"(100, 132)",JPEG
73325,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
73344,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73354,Doing other things,37,0,"(100, 176)",JPEG
73355,Stop Sign,37,14,"(100, 176)",JPEG
73399,Stop Sign,37,14,"(100, 176)",JPEG
73435,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73463,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73481,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
73493,Doing other things,37,0,"(100, 176)",JPEG
73505,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
73525,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
73570,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73580,Doing other things,37,0,"(100, 132)",JPEG
73646,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73687,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73690,Doing other things,37,0,"(100, 132)",JPEG
73697,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
73700,Doing other things,37,0,"(100, 176)",JPEG
73705,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73710,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73729,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73734,Stop Sign,37,14,"(100, 176)",JPEG
73742,Doing other things,37,0,"(100, 176)",JPEG
73751,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
73755,Stop Sign,37,14,"(100, 176)",JPEG
73756,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73760,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
73767,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
73791,Doing other things,37,0,"(100, 176)",JPEG
73795,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
73819,Doing other things,37,0,"(100, 176)",JPEG
73820,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
73856,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73860,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
73888,Doing other things,37,0,"(100, 132)",JPEG
73890,Stop Sign,37,14,"(100, 176)",JPEG
73905,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73909,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
73932,Doing other things,37,0,"(100, 176)",JPEG
73964,Doing other things,37,0,"(100, 176)",JPEG
73965,Doing other things,37,0,"(100, 176)",JPEG
73974,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
73992,Doing other things,37,0,"(100, 176)",JPEG
74029,Doing other things,37,0,"(100, 176)",JPEG
74048,Doing other things,37,0,"(100, 176)",JPEG
74049,Doing other things,37,0,"(100, 176)",JPEG
74078,Doing other things,37,0,"(100, 176)",JPEG
74092,Stop Sign,37,14,"(100, 176)",JPEG
74098,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74105,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74119,Stop Sign,37,14,"(100, 176)",JPEG
74135,Stop Sign,37,14,"(100, 176)",JPEG
74148,Doing other things,37,0,"(100, 176)",JPEG
74150,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
74155,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74157,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74158,Doing other things,37,0,"(100, 132)",JPEG
74161,Stop Sign,37,14,"(100, 176)",JPEG
74163,Doing other things,37,0,"(100, 176)",JPEG
74165,Sliding Two Fingers Down,37,10,"(100, 142)",JPEG
74192,Doing other things,37,0,"(100, 176)",JPEG
74196,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74200,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74208,Doing other things,37,0,"(100, 176)",JPEG
74211,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74212,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74221,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74248,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74255,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74258,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74265,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
74269,Doing other things,37,0,"(100, 176)",JPEG
74280,Stop Sign,37,14,"(100, 176)",JPEG
74283,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74330,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74332,Doing other things,37,0,"(100, 132)",JPEG
74339,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74340,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74345,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74368,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74386,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74391,Stop Sign,37,14,"(100, 132)",JPEG
74395,Doing other things,37,0,"(100, 176)",JPEG
74399,Doing other things,37,0,"(100, 176)",JPEG
74407,Stop Sign,37,14,"(100, 176)",JPEG
74416,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74423,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74430,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
74434,Doing other things,37,0,"(100, 176)",JPEG
74439,Doing other things,37,0,"(100, 176)",JPEG
74457,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74478,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
74492,Stop Sign,37,14,"(100, 176)",JPEG
74505,Doing other things,37,0,"(100, 176)",JPEG
74515,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74516,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74573,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74585,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
74588,Doing other things,37,0,"(100, 176)",JPEG
74593,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74598,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74600,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
74604,Stop Sign,37,14,"(100, 176)",JPEG
74611,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74612,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74616,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74628,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74640,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74644,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74646,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74662,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74667,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74669,Doing other things,37,0,"(100, 176)",JPEG
74672,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74680,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74700,Doing other things,37,0,"(100, 176)",JPEG
74704,Doing other things,37,0,"(100, 142)",JPEG
74720,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74724,Doing other things,37,0,"(100, 176)",JPEG
74738,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
74751,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74756,Stop Sign,37,14,"(100, 176)",JPEG
74763,Doing other things,37,0,"(100, 132)",JPEG
74764,Doing other things,37,0,"(100, 176)",JPEG
74765,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74782,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
74783,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74787,Doing other things,37,0,"(100, 176)",JPEG
74789,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74793,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74835,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
74840,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
74843,Doing other things,37,0,"(100, 176)",JPEG
74870,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
74878,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74879,Doing other things,37,0,"(100, 176)",JPEG
74880,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
74883,Stop Sign,37,14,"(100, 176)",JPEG
74886,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
74901,Doing other things,37,0,"(100, 176)",JPEG
74907,Doing other things,37,0,"(100, 176)",JPEG
74919,Doing other things,37,0,"(100, 176)",JPEG
74940,Doing other things,37,0,"(100, 132)",JPEG
74965,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
74969,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
74997,Doing other things,37,0,"(100, 176)",JPEG
75012,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75013,Stop Sign,37,14,"(100, 132)",JPEG
75042,Stop Sign,37,14,"(100, 176)",JPEG
75050,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75067,Doing other things,37,0,"(100, 176)",JPEG
75080,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75088,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75095,Stop Sign,37,14,"(100, 176)",JPEG
75115,Doing other things,37,0,"(100, 176)",JPEG
75127,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75133,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
75148,Doing other things,37,0,"(100, 176)",JPEG
75171,Doing other things,37,0,"(100, 176)",JPEG
75174,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
75196,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75198,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75223,Stop Sign,37,14,"(100, 176)",JPEG
75229,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75234,Doing other things,37,0,"(100, 176)",JPEG
75246,Doing other things,37,0,"(100, 176)",JPEG
75251,Doing other things,37,0,"(100, 176)",JPEG
75267,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75268,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75292,Doing other things,37,0,"(100, 176)",JPEG
75306,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75311,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75321,Doing other things,37,0,"(100, 132)",JPEG
75329,Stop Sign,37,14,"(100, 176)",JPEG
75341,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75350,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75369,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75370,Doing other things,37,0,"(100, 176)",JPEG
75379,Doing other things,37,0,"(100, 176)",JPEG
75380,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75387,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
75407,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
75416,Stop Sign,37,14,"(100, 176)",JPEG
75418,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75432,Stop Sign,37,14,"(100, 176)",JPEG
75447,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75452,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
75455,Stop Sign,37,14,"(100, 176)",JPEG
75459,Doing other things,37,0,"(100, 132)",JPEG
75463,Doing other things,37,0,"(100, 176)",JPEG
75468,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
75475,Doing other things,37,0,"(100, 176)",JPEG
75476,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75485,Doing other things,37,0,"(100, 176)",JPEG
75493,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75500,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75504,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75513,Doing other things,37,0,"(100, 176)",JPEG
75514,Doing other things,37,0,"(100, 176)",JPEG
75534,Stop Sign,37,14,"(100, 176)",JPEG
75539,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75545,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75550,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
75552,Stop Sign,37,14,"(100, 176)",JPEG
75558,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
75562,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75567,Stop Sign,37,14,"(100, 176)",JPEG
75575,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75586,Doing other things,37,0,"(100, 176)",JPEG
75587,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75619,Doing other things,37,0,"(100, 176)",JPEG
75626,Doing other things,37,0,"(100, 176)",JPEG
75634,Doing other things,37,0,"(100, 176)",JPEG
75645,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
75649,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
75658,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75660,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75670,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75672,Stop Sign,37,14,"(100, 132)",JPEG
75679,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
75690,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
75705,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
75723,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
75725,Stop Sign,37,14,"(100, 176)",JPEG
75728,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
